ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS
scaffold_7197	3323	20.22	1	3	0.90	0.500	0.456	0.500	755.00	755.00	0.00
scaffold_7198	3316	15.35	1	6	1.81	0.153	0.158	NA	322.50	322.50	0.00
scaffold_7199	3315	13.91	1	5	1.51	0.189	0.192	NA	287.00	287.00	0.20
scaffold_7200	3307	17.72	1	3	0.91	0.179	0.180	2.000	334.00	334.00	0.00
scaffold_7201	3301	14.27	1	4	1.21	0.236	0.255	0.333	765.00	765.00	0.25
scaffold_7202	3299	22.13	1	1	0.30	0.831	0.831	NA	586.00	586.00	0.00
scaffold_7203	3294	25.47	1	2	0.61	1.139	1.139	NA	1051.00	1051.00	0.50
scaffold_7204	3293	19.62	1	3	0.91	0.276	0.141	2.000	466.00	466.00	0.00
scaffold_7205	3289	17.79	1	3	0.91	0.189	0.204	0.500	44.00	44.00	0.00
scaffold_7206	3287	18.56	1	5	1.52	0.340	0.252	NA	146.00	146.00	0.40
scaffold_7207	3286	27.02	1	0	0	0	0	1	0	0	0
scaffold_7208	3286	15.25	1	1	0.30	0.198	0.198	NA	2205.00	2205.00	0.00
scaffold_7209	3271	22.38	1	5	1.53	0.282	0.162	1.500	411.00	411.00	0.00
scaffold_7210	3271	17.73	1	3	0.92	0.336	0.279	0.500	64.00	64.00	0.00
scaffold_7211	3271	42.59	1	3	0.92	0.244	0.258	0.500	1031.00	1031.00	0.33
scaffold_7212	3268	18.45	1	3	0.92	0.526	0.450	NA	386.00	386.00	0.00
scaffold_7213	3266	42.59	1	3	0.92	0.223	0.195	2.000	1170.00	1170.00	0.33
scaffold_7214	3262	41.88	1	4	1.23	0.245	0.254	1.000	360.00	360.00	0.25
scaffold_7215	3253	14.82	1	2	0.61	0.215	0.215	1.000	984.00	984.00	0.00
scaffold_7216	3253	20.47	1	2	0.61	0.931	0.931	NA	696.50	696.50	0.00
scaffold_7217	3243	10.08	1	2	0.62	0.098	0.098	NA	1525.50	1525.50	0.00
scaffold_7218	3241	15.74	1	4	1.23	0.163	0.151	3.000	368.00	368.00	0.00
scaffold_7219	3232	11.36	1	1	0.31	0.096	0.096	NA	1329.00	1329.00	0.00
scaffold_7220	3230	17.06	1	5	1.55	0.166	0.114	0.667	259.00	259.00	0.00
scaffold_7221	3220	22.39	1	0	0	0	0	1	0	0	0
scaffold_7222	3218	15.97	1	1	0.31	0.222	0.222	NA	1365.00	1365.00	0.00
scaffold_7223	3213	26.89	1	5	1.56	0.419	0.249	NA	278.00	278.00	0.20
scaffold_7224	3212	25.22	1	4	1.25	0.667	0.651	NA	77.00	77.00	0.25
scaffold_7225	3209	17.26	1	5	1.56	0.244	0.219	NA	111.00	111.00	0.00
scaffold_7226	3198	32.21	1	3	0.94	0.709	0.651	2.000	79.00	79.00	0.00
scaffold_7227	3192	24.94	1	6	1.88	0.222	0.168	2.000	338.50	338.50	0.33
scaffold_7228	3189	11.85	1	3	0.94	0.156	0.144	0.500	71.00	71.00	0.00
scaffold_7229	3186	19.93	1	1	0.31	0.186	0.186	NA	2943.00	2943.00	0.00
scaffold_7230	3181	16.38	1	2	0.63	0.459	0.459	NA	217.00	217.00	0.00
scaffold_7231	3177	17.56	1	1	0.31	0.159	0.159	NA	1.00	1.00	0.00
scaffold_7232	3176	23.27	1	2	0.63	0.504	0.504	NA	85.50	85.50	0.00
scaffold_7233	3176	16.97	1	6	1.89	0.190	0.153	2.000	404.00	404.00	0.17
scaffold_7234	3169	19.91	1	3	0.95	0.191	0.159	0.500	978.50	978.50	0.33
scaffold_7235	3160	22.12	1	4	1.27	0.239	0.214	NA	368.00	368.00	0.00
scaffold_7236	3157	12.29	1	3	0.95	0.194	0.156	NA	63.00	63.00	0.00
scaffold_7237	3156	42.90	1	3	0.95	0.182	0.195	0.500	1064.00	1064.00	0.33
scaffold_7238	3154	15.73	1	6	1.90	0.220	0.172	5.000	294.50	294.50	0.00
scaffold_7239	3153	14.49	1	1	0.32	0.240	0.240	NA	248.00	248.00	0.00
scaffold_7240	3150	38.03	1	2	0.63	0.183	0.183	1.000	1279.00	1279.00	0.00
scaffold_7241	3149	13.02	1	2	0.64	0.162	0.162	NA	262.00	262.00	0.00
scaffold_7242	3148	12.87	1	1	0.32	0.213	0.213	NA	134.00	134.00	0.00
scaffold_7243	3144	14.25	1	4	1.27	0.161	0.152	1.000	642.50	642.50	0.00
scaffold_7244	3143	18.17	1	6	1.91	0.235	0.137	0.200	297.50	297.50	0.00
scaffold_7245	3141	19.39	1	6	1.91	0.233	0.111	NA	148.50	148.50	0.00
scaffold_7246	3132	19.06	1	3	0.96	0.500	0.516	NA	119.00	119.00	0.00
scaffold_7247	3130	18.69	1	4	1.28	0.433	0.393	3.000	696.00	696.00	0.25
scaffold_7248	3129	17.71	1	2	0.64	0.257	0.257	NA	881.50	881.50	0.00
scaffold_7249	3117	23.39	1	3	0.96	0.717	0.774	2.000	442.00	442.00	0.33
scaffold_7250	3115	13.52	1	4	1.28	0.115	0.117	0.333	684.00	684.00	0.00
scaffold_7251	3115	14.03	1	3	0.96	0.165	0.105	NA	388.00	388.00	0.00
scaffold_7252	3111	14.18	1	5	1.61	0.200	0.165	0.250	322.00	322.00	0.00
scaffold_7253	3110	15.85	1	3	0.96	0.328	0.282	NA	22.00	22.00	0.00
scaffold_7254	3103	20.40	1	2	0.64	1.035	1.035	NA	182.50	182.50	0.00
scaffold_7255	3103	20.72	1	4	1.29	0.380	0.232	0.333	528.00	528.00	0.25
scaffold_7256	3102	15.54	1	4	1.29	0.189	0.189	NA	734.00	734.00	0.25
scaffold_7257	3100	21.13	1	4	1.29	0.386	0.359	NA	27.00	27.00	0.25
scaffold_7258	3097	20.57	1	5	1.61	0.278	0.192	NA	185.00	185.00	0.40
scaffold_7259	3092	34.12	1	1	0.32	0.429	0.429	NA	2200.00	2200.00	0.00
scaffold_7260	3083	22.93	1	0	0	0	0	1	0	0	0
scaffold_7261	3083	22.06	1	3	0.97	0.250	0.246	NA	464.00	464.00	0.00
scaffold_7262	3078	13.06	1	4	1.30	0.200	0.159	1.000	307.00	307.00	0.00
scaffold_7263	3077	22.75	1	2	0.65	0.591	0.591	1.000	765.50	765.50	0.00
scaffold_7264	3073	21.12	1	4	1.30	0.285	0.264	NA	95.00	95.00	0.50
scaffold_7265	3070	13.91	1	2	0.65	0.246	0.246	1.000	1256.00	1256.00	0.00
scaffold_7266	3067	42.55	1	3	0.98	0.224	0.195	2.000	1228.50	1228.50	0.33
scaffold_7267	3065	40.78	1	2	0.65	0.279	0.279	NA	1049.00	1049.00	0.00
scaffold_7268	3061	15.29	1	3	0.98	0.197	0.168	NA	57.00	57.00	0.00
scaffold_7269	3058	14.65	1	3	0.98	0.180	0.129	0.500	311.00	311.00	0.00
scaffold_7270	3057	21.66	1	3	0.98	0.498	0.504	NA	485.00	485.00	0.00
scaffold_7271	3056	15.05	1	2	0.65	0.312	0.312	1.000	1216.50	1216.50	0.00
scaffold_7272	3056	22.05	1	1	0.33	0.948	0.948	NA	2071.00	2071.00	0.00
scaffold_7273	3052	16.87	1	2	0.66	0.454	0.454	1.000	915.00	915.00	0.00
scaffold_7274	3052	16.28	1	4	1.31	0.146	0.147	0.333	306.00	306.00	0.00
scaffold_7275	3052	21.36	1	6	1.97	0.204	0.178	0.200	317.50	317.50	0.00
scaffold_7276	3051	25.86	1	1	0.33	2.106	2.106	NA	946.00	946.00	0.00
scaffold_7277	3029	13.37	1	1	0.33	0.243	0.243	NA	738.00	738.00	0.00
scaffold_7278	3023	22.83	1	7	2.32	0.301	0.234	NA	124.00	124.00	0.29
scaffold_7279	3019	24.48	1	2	0.66	0.220	0.220	1.000	1289.50	1289.50	0.00
scaffold_7280	3019	23.65	1	7	2.32	0.237	0.162	6.000	199.00	199.00	0.14
scaffold_7281	3018	16.04	1	6	1.99	0.176	0.120	5.000	201.00	201.00	0.17
scaffold_7282	3014	18.15	1	4	1.33	0.333	0.282	NA	61.00	61.00	0.00
scaffold_7283	3014	42.60	1	3	1.00	0.223	0.195	0.500	1137.00	1137.00	0.33
scaffold_7284	3014	15.66	1	3	1.00	0.455	0.228	2.000	791.00	791.00	0.00
scaffold_7285	3013	15.83	1	6	1.99	0.173	0.138	2.000	237.50	237.50	0.00
scaffold_7286	3011	16.04	1	1	0.33	0.105	0.105	NA	2692.00	2692.00	0.00
scaffold_7287	3010	17.94	1	2	0.66	0.440	0.440	1.000	923.50	923.50	0.00
scaffold_7288	3009	32.37	1	2	0.66	0.347	0.347	NA	778.50	778.50	0.00
scaffold_7289	3008	18.95	1	3	1.00	0.441	0.477	NA	411.00	411.00	0.00
scaffold_7290	3006	35.86	1	1	0.33	0.237	0.237	NA	1241.00	1241.00	0.00
scaffold_7291	3000	19.70	1	3	1.00	0.348	0.213	NA	92.00	92.00	0.00
scaffold_7292	2993	19.04	1	7	2.34	0.221	0.240	NA	113.00	113.00	0.29
scaffold_7293	2986	22.24	1	2	0.67	0.705	0.705	NA	693.00	693.00	0.50
scaffold_7294	2984	16.92	1	5	1.68	0.257	0.219	NA	163.00	163.00	0.20
scaffold_7295	2981	42.84	1	3	1.01	0.223	0.195	0.500	833.00	833.00	0.33
scaffold_7296	2979	23.63	1	3	1.01	0.366	0.348	2.000	139.00	139.00	0.00
scaffold_7297	2979	17.15	1	2	0.67	0.292	0.292	NA	1000.50	1000.50	0.00
scaffold_7298	2972	18.88	1	1	0.34	0.375	0.375	NA	1884.00	1884.00	0.00
scaffold_7299	2971	12.25	1	1	0.34	0.225	0.225	NA	1453.00	1453.00	0.00
scaffold_7300	2965	18.92	1	3	1.01	0.151	0.147	0.500	206.00	206.00	0.00
scaffold_7301	2961	13.81	1	3	1.01	0.205	0.192	2.000	612.00	612.00	0.00
scaffold_7302	2960	21.42	1	3	1.01	0.303	0.255	NA	529.00	529.00	0.33
scaffold_7303	2957	14.47	1	1	0.34	0.420	0.420	NA	1583.00	1583.00	0.00
scaffold_7304	2957	35.27	1	2	0.68	1.504	1.504	NA	1.00	1.00	0.50
scaffold_7305	2948	25.41	1	3	1.02	0.784	0.246	2.000	14.00	14.00	0.33
scaffold_7306	2940	24.08	1	6	2.04	0.193	0.209	2.000	129.50	129.50	0.00
scaffold_7307	2921	15.34	1	2	0.68	0.163	0.163	1.000	1062.50	1062.50	0.00
scaffold_7308	2919	25.80	1	6	2.06	0.241	0.214	5.000	146.00	146.00	0.00
scaffold_7309	2918	17.44	1	4	1.37	0.339	0.341	NA	579.50	579.50	0.50
scaffold_7310	2917	15.12	1	3	1.03	0.166	0.171	0.500	539.00	539.00	0.00
scaffold_7311	2915	20.93	1	1	0.34	1.020	1.020	NA	1093.00	1093.00	0.00
scaffold_7312	2915	25.28	1	5	1.72	0.329	0.213	1.500	114.00	114.00	0.00
scaffold_7313	2910	15.36	1	1	0.34	0.159	0.159	NA	364.00	364.00	0.00
scaffold_7314	2908	37.96	1	2	0.69	0.277	0.277	NA	548.00	548.00	0.00
scaffold_7315	2903	13.99	1	2	0.69	0.291	0.291	NA	835.50	835.50	0.00
scaffold_7316	2902	12.92	1	0	0	0	0	1	0	0	0
scaffold_7317	2902	21.61	1	2	0.69	0.504	0.504	NA	1243.00	1243.00	0.50
scaffold_7318	2902	16.64	1	5	1.72	0.270	0.195	NA	300.00	300.00	0.00
scaffold_7319	2902	20.64	1	4	1.38	0.456	0.288	NA	328.50	328.50	0.50
scaffold_7320	2899	16.07	1	3	1.03	0.210	0.249	2.000	600.00	600.00	0.00
scaffold_7321	2896	18.58	1	3	1.04	0.349	0.264	NA	112.00	112.00	0.00
scaffold_7322	2892	40.73	1	2	0.69	0.144	0.144	NA	1567.00	1567.00	0.50
scaffold_7323	2889	43.27	1	3	1.04	0.223	0.195	2.000	1020.50	1020.50	0.33
scaffold_7324	2888	18.66	1	4	1.39	0.450	0.436	NA	196.00	196.00	0.25
scaffold_7325	2882	16.62	1	2	0.69	0.162	0.162	NA	454.00	454.00	0.00
scaffold_7326	2880	21.77	1	3	1.04	0.276	0.189	0.500	298.00	298.00	0.00
scaffold_7327	2878	21.13	1	8	2.78	0.240	0.217	NA	49.50	49.50	0.25
scaffold_7328	2877	17.03	1	4	1.39	0.237	0.258	0.333	551.50	551.50	0.00
scaffold_7329	2873	12.98	1	0	0	0	0	1	0	0	0
scaffold_7330	2871	14.52	1	1	0.35	0.093	0.093	NA	2417.00	2417.00	0.00
scaffold_7331	2871	16.48	1	1	0.35	0.219	0.219	NA	2130.00	2130.00	0.00
scaffold_7332	2868	22.14	1	4	1.39	0.222	0.244	1.000	318.00	318.00	0.00
scaffold_7333	2864	41.52	1	2	0.70	0.342	0.342	NA	922.00	922.00	0.00
scaffold_7334	2862	18.55	1	3	1.05	0.128	0.126	NA	162.00	162.00	0.00
scaffold_7335	2856	17.47	1	3	1.05	0.285	0.177	2.000	538.00	538.00	0.00
scaffold_7336	2854	12.79	1	5	1.75	0.157	0.150	0.250	261.00	261.00	0.00
scaffold_7337	2853	14.76	1	6	2.10	0.189	0.191	NA	162.00	162.00	0.17
scaffold_7338	2853	13.32	1	2	0.70	0.204	0.204	NA	797.00	797.00	0.00
scaffold_7339	2852	19.99	1	2	0.70	0.561	0.561	NA	584.50	584.50	0.00
scaffold_7340	2849	18.25	1	3	1.05	0.282	0.183	2.000	454.00	454.00	0.00
scaffold_7341	2844	16.70	1	4	1.41	0.154	0.162	1.000	551.50	551.50	0.00
scaffold_7342	2841	18.73	1	4	1.41	0.143	0.159	1.000	175.50	175.50	0.00
scaffold_7343	2839	20.75	1	4	1.41	0.403	0.225	1.000	507.00	507.00	0.25
scaffold_7344	2838	13.78	1	2	0.70	0.104	0.104	1.000	1316.00	1316.00	0.00
scaffold_7345	2836	12.66	1	4	1.41	0.143	0.117	1.000	658.00	658.00	0.25
scaffold_7346	2835	39.79	1	2	0.71	0.183	0.183	1.000	564.50	564.50	0.00
scaffold_7347	2830	15.23	1	5	1.77	0.231	0.219	4.000	535.00	535.00	0.60
scaffold_7348	2826	20.98	1	4	1.42	0.482	0.512	NA	474.50	474.50	0.50
scaffold_7349	2824	14.24	1	4	1.42	0.207	0.215	3.000	212.50	212.50	0.00
scaffold_7350	2817	28.43	1	5	1.77	0.505	0.417	0.250	180.50	180.50	0.60
scaffold_7351	2817	25.24	1	5	1.77	0.287	0.237	NA	170.00	170.00	0.20
scaffold_7352	2812	19.56	1	3	1.07	0.114	0.108	NA	1072.00	1072.00	0.00
scaffold_7353	2811	24.33	1	1	0.36	0.123	0.123	NA	2687.00	2687.00	0.00
scaffold_7354	2810	14.02	1	1	0.36	0.300	0.300	NA	1930.00	1930.00	0.00
scaffold_7355	2797	17.84	1	3	1.07	0.185	0.201	NA	601.00	601.00	0.00
scaffold_7356	2794	17.68	1	2	0.72	0.280	0.280	NA	2223.00	2223.00	0.50
scaffold_7357	2793	18.98	1	1	0.36	0.204	0.204	NA	3.00	3.00	0.00
scaffold_7358	2782	17.25	1	3	1.08	0.197	0.183	0.500	195.00	195.00	0.00
scaffold_7359	2782	15.35	1	4	1.44	0.168	0.165	NA	154.00	154.00	0.00
scaffold_7360	2772	15.62	1	5	1.80	0.162	0.177	4.000	408.00	408.00	0.00
scaffold_7361	2770	15.31	1	2	0.72	0.213	0.213	1.000	814.50	814.50	0.00
scaffold_7362	2767	13.30	1	1	0.36	0.132	0.132	NA	1759.00	1759.00	0.00
scaffold_7363	2756	42.74	1	2	0.73	0.144	0.144	NA	1869.00	1869.00	0.50
scaffold_7364	2749	18.04	1	1	0.36	0.252	0.252	NA	700.00	700.00	0.00
scaffold_7365	2749	23.64	1	3	1.09	0.311	0.189	NA	603.00	603.00	0.00
scaffold_7366	2728	15.43	1	1	0.37	0.216	0.216	NA	77.00	77.00	0.00
scaffold_7367	2726	19.11	1	4	1.47	0.322	0.323	1.000	121.00	121.00	0.00
scaffold_7368	2722	18.55	1	6	2.20	0.178	0.188	0.200	162.00	162.00	0.00
scaffold_7369	2711	18.96	1	2	0.74	0.637	0.637	NA	1040.00	1040.00	0.50
scaffold_7370	2708	16.95	1	1	0.37	0.096	0.096	NA	986.00	986.00	0.00
scaffold_7371	2708	12.59	1	4	1.48	0.143	0.117	1.000	658.00	658.00	0.25
scaffold_7372	2705	25.51	1	2	0.74	0.958	0.958	NA	395.50	395.50	0.00
scaffold_7373	2704	37.39	1	1	0.37	0.093	0.093	NA	2581.00	2581.00	0.00
scaffold_7374	2704	43.31	1	3	1.11	0.223	0.195	0.500	858.00	858.00	0.33
scaffold_7375	2702	31.20	1	1	0.37	0.087	0.087	NA	2615.00	2615.00	0.00
scaffold_7376	2697	18.65	1	2	0.74	0.355	0.355	NA	785.00	785.00	0.00
scaffold_7377	2697	19.73	1	1	0.37	0.111	0.111	NA	1593.00	1593.00	0.00
scaffold_7378	2691	37.53	1	1	0.37	0.474	0.474	NA	1999.00	1999.00	0.00
scaffold_7379	2684	29.69	1	8	2.98	0.264	0.261	3.000	69.50	69.50	0.00
scaffold_7380	2681	42.71	1	2	0.75	0.247	0.247	NA	1094.00	1094.00	0.00
scaffold_7381	2675	16.49	1	4	1.50	0.175	0.181	0.333	380.50	380.50	0.00
scaffold_7382	2675	42.13	1	3	1.12	0.217	0.147	NA	520.00	520.00	0.00
scaffold_7383	2673	10.62	1	1	0.37	0.090	0.090	NA	1408.00	1408.00	0.00
scaffold_7384	2660	16.80	1	4	1.50	0.208	0.184	0.333	209.50	209.50	0.00
scaffold_7385	2655	18.15	1	1	0.38	0.096	0.096	NA	2559.00	2559.00	0.00
scaffold_7386	2645	13.42	1	4	1.51	0.178	0.172	1.000	258.00	258.00	0.00
scaffold_7387	2644	18.08	1	4	1.51	0.336	0.314	NA	682.00	682.00	0.50
scaffold_7388	2642	16.73	1	3	1.14	0.361	0.429	NA	207.00	207.00	0.00
scaffold_7389	2641	13.86	1	1	0.38	0.108	0.108	NA	2533.00	2533.00	0.00
scaffold_7390	2635	11.61	1	2	0.76	0.134	0.134	NA	949.00	949.00	0.00
scaffold_7391	2635	26.30	1	2	0.76	1.222	1.222	NA	95.50	95.50	0.00
scaffold_7392	2632	14.13	1	3	1.14	0.318	0.288	NA	61.00	61.00	0.00
scaffold_7393	2630	14.52	1	0	0	0	0	1	0	0	0
scaffold_7394	2627	24.02	1	3	1.14	0.473	0.252	NA	257.00	257.00	0.00
scaffold_7395	2624	13.80	1	2	0.76	0.180	0.180	NA	508.50	508.50	0.00
scaffold_7396	2621	11.14	1	1	0.38	0.108	0.108	NA	1796.00	1796.00	0.00
scaffold_7397	2619	14.97	1	1	0.38	0.144	0.144	NA	2.00	2.00	0.00
scaffold_7398	2611	42.93	1	3	1.15	0.156	0.168	NA	1088.50	1088.50	0.33
scaffold_7399	2608	19.79	1	2	0.77	0.135	0.135	1.000	1170.00	1170.00	0.00
scaffold_7400	2603	12.83	1	1	0.38	0.231	0.231	NA	1788.00	1788.00	0.00
scaffold_7401	2603	14.71	1	1	0.38	0.111	0.111	NA	71.00	71.00	0.00
scaffold_7402	2600	25.73	1	0	0	0	0	1	0	0	0
scaffold_7403	2597	22.22	1	5	1.93	0.332	0.339	0.250	111.50	111.50	0.20
scaffold_7404	2597	15.71	1	2	0.77	0.135	0.135	NA	614.50	614.50	0.00
scaffold_7405	2596	23.81	1	1	0.39	0.348	0.348	NA	2109.00	2109.00	0.00
scaffold_7406	2596	14.95	1	1	0.39	0.171	0.171	NA	651.00	651.00	0.00
scaffold_7407	2593	14.08	1	1	0.39	0.213	0.213	NA	2.00	2.00	0.00
scaffold_7408	2589	16.34	1	3	1.16	0.269	0.288	2.000	728.00	728.00	0.33
scaffold_7409	2589	16.65	1	3	1.16	0.262	0.324	2.000	411.00	411.00	0.00
scaffold_7410	2582	15.14	1	3	1.16	0.223	0.195	NA	98.00	98.00	0.00
scaffold_7411	2578	14.20	1	1	0.39	0.165	0.165	NA	2063.00	2063.00	0.00
scaffold_7412	2577	15.68	1	3	1.16	0.150	0.135	0.500	666.00	666.00	0.33
scaffold_7413	2577	42.84	1	2	0.78	0.345	0.345	NA	201.50	201.50	0.00
scaffold_7414	2575	15.88	1	4	1.55	0.210	0.192	3.000	339.50	339.50	0.00
scaffold_7415	2575	31.61	1	0	0	0	0	1	0	0	0
scaffold_7416	2573	24.64	1	4	1.55	0.294	0.292	NA	147.00	147.00	0.00
scaffold_7417	2569	43.13	1	1	0.39	0.291	0.291	NA	2.00	2.00	0.00
scaffold_7418	2568	17.02	1	3	1.17	0.234	0.192	0.500	561.00	561.00	0.00
scaffold_7419	2568	14.17	1	2	0.78	0.156	0.156	NA	226.50	226.50	0.00
scaffold_7420	2567	13.28	1	1	0.39	0.141	0.141	NA	3.00	3.00	0.00
scaffold_7421	2566	19.88	1	3	1.17	0.141	0.162	NA	571.00	571.00	0.00
scaffold_7422	2559	14.03	1	4	1.56	0.196	0.161	3.000	397.00	397.00	0.25
scaffold_7423	2552	24.37	1	4	1.57	0.402	0.411	0.333	24.00	24.00	0.00
scaffold_7424	2551	17.84	1	2	0.78	0.224	0.224	1.000	1053.50	1053.50	0.00
scaffold_7425	2550	14.75	1	3	1.18	0.172	0.129	2.000	329.00	329.00	0.00
scaffold_7426	2549	31.58	1	1	0.39	1.356	1.356	NA	808.00	808.00	0.00
scaffold_7427	2548	19.31	1	4	1.57	0.506	0.471	NA	152.00	152.00	0.25
scaffold_7428	2548	13.89	1	0	0	0	0	1	0	0	0
scaffold_7429	2548	15.93	1	2	0.78	0.145	0.145	1.000	158.50	158.50	0.00
scaffold_7430	2545	23.03	1	4	1.57	0.175	0.189	3.000	405.00	405.00	0.00
scaffold_7431	2540	18.74	1	2	0.79	0.189	0.189	1.000	873.50	873.50	0.00
scaffold_7432	2535	15.66	1	4	1.58	0.205	0.198	1.000	160.00	160.00	0.25
scaffold_7433	2534	18.59	1	3	1.18	0.190	0.225	NA	167.00	167.00	0.00
scaffold_7434	2533	18.48	1	3	1.18	0.296	0.303	NA	111.00	111.00	0.00
scaffold_7435	2533	15.63	1	3	1.18	0.240	0.264	NA	125.00	125.00	0.00
scaffold_7436	2532	10.94	1	1	0.39	0.468	0.468	NA	3.00	3.00	0.00
scaffold_7437	2525	17.19	1	2	0.79	0.218	0.218	1.000	928.50	928.50	0.00
scaffold_7438	2525	17.15	1	5	1.98	0.167	0.174	NA	108.00	108.00	0.00
scaffold_7439	2508	12.88	1	2	0.80	0.169	0.169	1.000	902.50	902.50	0.00
scaffold_7440	2504	19.13	1	2	0.80	0.194	0.194	1.000	1060.00	1060.00	0.00
scaffold_7441	2501	9.44	1	1	0.40	0.171	0.171	NA	2198.00	2198.00	0.00
scaffold_7442	2499	13.01	1	2	0.80	0.150	0.150	1.000	953.00	953.00	0.00
scaffold_7443	2498	18.82	1	2	0.80	0.177	0.177	NA	992.00	992.00	0.00
scaffold_7444	2495	25.05	1	1	0.40	1.725	1.725	NA	2.00	2.00	0.00
scaffold_7445	2489	18.76	1	4	1.61	0.158	0.151	NA	216.00	216.00	0.00
scaffold_7446	2483	14.42	1	2	0.81	0.309	0.309	1.000	933.00	933.00	0.00
scaffold_7447	2473	15.77	1	1	0.40	0.126	0.126	NA	1749.00	1749.00	0.00
scaffold_7448	2460	11.71	1	3	1.22	0.176	0.183	2.000	224.00	224.00	0.00
scaffold_7449	2454	19.76	1	4	1.63	0.176	0.177	3.000	250.50	250.50	0.00
scaffold_7450	2452	21.74	1	2	0.82	0.789	0.789	NA	255.50	255.50	0.00
scaffold_7451	2447	33.18	1	4	1.63	0.526	0.433	NA	19.00	19.00	0.25
scaffold_7452	2438	16.82	1	3	1.23	0.193	0.219	0.500	640.50	640.50	0.33
scaffold_7453	2424	20.09	1	3	1.24	0.265	0.162	NA	230.50	230.50	0.33
scaffold_7454	2417	17.00	1	3	1.24	0.146	0.123	2.000	189.00	189.00	0.00
scaffold_7455	2414	21.83	1	1	0.41	0.801	0.801	NA	1.00	1.00	0.00
scaffold_7456	2407	13.59	1	1	0.42	0.393	0.393	NA	1894.00	1894.00	0.00
scaffold_7457	2403	21.68	1	3	1.25	0.247	0.285	NA	324.00	324.00	0.00
scaffold_7458	2398	16.47	1	1	0.42	0.732	0.732	NA	3.00	3.00	0.00
scaffold_7459	2391	18.32	1	3	1.25	0.171	0.141	NA	530.00	530.00	0.00
scaffold_7460	2383	11.79	1	1	0.42	0.132	0.132	NA	2105.00	2105.00	0.00
scaffold_7461	2380	18.57	1	3	1.26	0.276	0.198	2.000	140.00	140.00	0.00
scaffold_7462	2379	15.22	1	3	1.26	0.309	0.213	NA	746.00	746.00	0.33
scaffold_7463	2374	14.79	1	0	0	0	0	1	0	0	0
scaffold_7464	2370	13.92	1	2	0.84	0.169	0.169	NA	860.00	860.00	0.00
scaffold_7465	2368	12.84	1	1	0.42	0.084	0.084	NA	2284.00	2284.00	0.00
scaffold_7466	2363	41.52	1	3	1.27	0.235	0.183	NA	143.00	143.00	0.00
scaffold_7467	2358	14.72	1	1	0.42	0.177	0.177	NA	1027.00	1027.00	0.00
scaffold_7468	2344	15.57	1	2	0.85	0.504	0.504	NA	1341.00	1341.00	0.50
scaffold_7469	2341	19.52	1	3	1.28	0.394	0.219	0.500	140.00	140.00	0.33
scaffold_7470	2335	14.65	1	1	0.43	0.177	0.177	NA	1840.00	1840.00	0.00
scaffold_7471	2332	15.01	1	3	1.29	0.246	0.249	NA	384.00	384.00	0.00
scaffold_7472	2329	26.71	1	4	1.72	0.339	0.294	NA	4.00	4.00	0.25
scaffold_7473	2326	15.78	1	2	0.86	0.148	0.148	NA	325.00	325.00	0.00
scaffold_7474	2324	15.10	1	2	0.86	0.150	0.150	NA	1013.00	1013.00	0.00
scaffold_7475	2313	14.66	1	2	0.86	0.257	0.257	NA	131.00	131.00	0.00
scaffold_7476	2309	14.12	1	1	0.43	0.189	0.189	NA	721.00	721.00	0.00
scaffold_7477	2303	17.76	1	4	1.74	0.184	0.148	0.333	104.00	104.00	0.00
scaffold_7478	2297	34.52	1	4	1.74	0.322	0.249	NA	191.50	191.50	0.00
scaffold_7479	2292	37.43	1	1	0.44	0.474	0.474	NA	1594.00	1594.00	0.00
scaffold_7480	2287	38.35	1	1	0.44	0.381	0.381	NA	745.00	745.00	0.00
scaffold_7481	2286	44.05	1	1	0.44	0.381	0.381	NA	278.00	278.00	0.00
scaffold_7482	2281	19.95	1	1	0.44	0.060	0.060	NA	1.00	1.00	0.00
scaffold_7483	2278	36.70	1	1	0.44	0.570	0.570	NA	2.00	2.00	0.00
scaffold_7484	2272	19.28	1	4	1.76	0.318	0.252	NA	186.00	186.00	0.50
scaffold_7485	2267	21.35	1	3	1.32	0.324	0.249	NA	157.00	157.00	0.00
scaffold_7486	2267	22.85	1	4	1.76	0.395	0.263	3.000	107.00	107.00	0.00
scaffold_7487	2263	35.13	1	1	0.44	0.300	0.300	NA	1246.00	1246.00	0.00
scaffold_7488	2261	28.44	1	4	1.77	0.502	0.487	3.000	43.50	43.50	0.00
scaffold_7489	2249	11.16	1	3	1.33	0.111	0.117	2.000	523.00	523.00	0.00
scaffold_7490	2246	20.21	1	1	0.45	0.312	0.312	NA	691.00	691.00	0.00
scaffold_7491	2246	15.36	1	4	1.78	0.166	0.168	3.000	396.00	396.00	0.00
scaffold_7492	2243	28.18	1	1	0.45	1.020	1.020	NA	811.00	811.00	0.00
scaffold_7493	2242	36.98	1	1	0.45	0.141	0.141	NA	2.00	2.00	0.00
scaffold_7494	2234	19.29	1	3	1.34	0.245	0.213	NA	14.00	14.00	0.00
scaffold_7495	2226	17.97	1	3	1.35	0.379	0.429	0.500	273.50	273.50	0.33
