ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS
scaffold_3944	604	72.68	1	1	1.66	0.351	0.351	NA	253.00	253.00	0.00
scaffold_3945	604	67.55	1	1	1.66	0.603	0.603	NA	2.00	2.00	0.00
scaffold_3946	604	72.19	1	1	1.66	0.600	0.600	NA	3.00	3.00	0.00
scaffold_3947	603	56.72	1	2	3.32	0.354	0.354	1.000	2.00	2.00	0.50
scaffold_3948	603	61.69	1	1	1.66	0.600	0.600	NA	3.00	3.00	0.00
scaffold_3949	603	71.97	1	1	1.66	0.603	0.603	NA	1.00	1.00	0.00
scaffold_3950	603	62.52	1	1	1.66	0.600	0.600	NA	3.00	3.00	0.00
scaffold_3951	602	61.63	1	1	1.66	0.600	0.600	NA	2.00	2.00	0.00
scaffold_3952	602	68.94	1	1	1.66	0.132	0.132	NA	3.00	3.00	0.00
scaffold_3953	602	64.45	1	1	1.66	0.501	0.501	NA	2.00	2.00	0.00
scaffold_3954	602	58.80	1	1	1.66	0.222	0.222	NA	2.00	2.00	0.00
scaffold_3955	602	60.63	1	1	1.66	0.102	0.102	NA	3.00	3.00	0.00
scaffold_3956	602	66.45	1	1	1.66	0.600	0.600	NA	2.00	2.00	0.00
scaffold_3957	602	54.15	1	1	1.66	0.600	0.600	NA	2.00	2.00	0.00
scaffold_3958	602	57.48	1	1	1.66	0.600	0.600	NA	1.00	1.00	0.00
scaffold_3959	602	67.28	1	1	1.66	0.315	0.315	NA	286.00	286.00	0.00
scaffold_3960	602	66.78	1	1	1.66	0.600	0.600	NA	2.00	2.00	0.00
scaffold_3961	602	61.46	1	1	1.66	0.285	0.285	NA	3.00	3.00	0.00
scaffold_3962	602	62.46	1	1	1.66	0.600	0.600	NA	3.00	3.00	0.00
scaffold_3963	601	64.73	1	2	3.33	0.177	0.177	NA	125.00	125.00	0.00
scaffold_3964	601	66.22	1	1	1.66	0.249	0.249	NA	2.00	2.00	0.00
scaffold_3965	601	73.38	1	1	1.66	0.600	0.600	NA	1.00	1.00	0.00
scaffold_3966	601	67.89	1	1	1.66	0.597	0.597	NA	3.00	3.00	0.00
scaffold_3967	601	70.05	1	2	3.33	0.120	0.120	NA	182.00	182.00	0.00
scaffold_3968	600	62.33	1	1	1.67	0.270	0.270	NA	329.00	329.00	0.00
scaffold_3969	600	68.50	1	0	0	0	0	1	0	0	0
scaffold_3970	600	60.67	1	2	3.33	0.121	0.121	NA	179.50	179.50	0.00
scaffold_3971	600	62.50	1	1	1.67	0.567	0.567	NA	2.00	2.00	0.00
scaffold_3972	600	73.67	1	1	1.67	0.600	0.600	NA	1.00	1.00	0.00
scaffold_3973	600	65.83	1	1	1.67	0.252	0.252	NA	349.00	349.00	0.00
scaffold_3974	600	55.67	1	1	1.67	0.519	0.519	NA	82.00	82.00	0.00
scaffold_3975	600	65.17	1	1	1.67	0.108	0.108	NA	3.00	3.00	0.00
scaffold_3976	600	72.83	1	1	1.67	0.600	0.600	NA	1.00	1.00	0.00
scaffold_3977	600	54.00	1	1	1.67	0.525	0.525	NA	75.00	75.00	0.00
scaffold_3978	599	62.77	1	2	3.34	0.214	0.214	1.000	85.50	85.50	0.00
scaffold_3979	599	74.46	1	1	1.67	0.597	0.597	NA	3.00	3.00	0.00
scaffold_3980	599	67.95	1	1	1.67	0.597	0.597	NA	1.00	1.00	0.00
scaffold_3981	599	66.94	1	1	1.67	0.597	0.597	NA	3.00	3.00	0.00
scaffold_3982	599	68.95	1	1	1.67	0.582	0.582	NA	2.00	2.00	0.00
scaffold_3983	599	71.62	1	1	1.67	0.459	0.459	NA	3.00	3.00	0.00
scaffold_3984	599	56.59	1	1	1.67	0.264	0.264	NA	334.00	334.00	0.00
scaffold_3985	599	70.12	1	1	1.67	0.129	0.129	NA	471.00	471.00	0.00
scaffold_3986	599	75.29	1	2	3.34	0.153	0.153	NA	148.00	148.00	0.00
scaffold_3987	599	65.11	1	1	1.67	0.354	0.354	NA	209.00	209.00	0.00
scaffold_3988	599	63.44	1	1	1.67	0.270	0.270	NA	2.00	2.00	0.00
scaffold_3989	599	62.60	1	1	1.67	0.597	0.597	NA	2.00	2.00	0.00
scaffold_3990	598	65.05	1	1	1.67	0.063	0.063	NA	2.00	2.00	0.00
scaffold_3991	598	60.87	1	2	3.34	0.188	0.188	1.000	113.00	113.00	0.00
scaffold_3992	598	55.35	1	1	1.67	0.453	0.453	NA	146.00	146.00	0.00
scaffold_3993	598	63.88	1	1	1.67	0.438	0.438	NA	159.00	159.00	0.00
scaffold_3994	598	67.06	1	1	1.67	0.120	0.120	NA	479.00	479.00	0.00
scaffold_3995	598	58.53	1	1	1.67	0.342	0.342	NA	3.00	3.00	0.00
scaffold_3996	598	61.71	1	1	1.67	0.597	0.597	NA	1.00	1.00	0.00
scaffold_3997	598	63.55	1	2	3.34	0.195	0.195	NA	104.50	104.50	0.00
scaffold_3998	598	56.19	1	1	1.67	0.471	0.471	NA	3.00	3.00	0.00
scaffold_3999	598	56.52	1	1	1.67	0.471	0.471	NA	3.00	3.00	0.00
scaffold_4000	597	62.48	1	2	3.35	0.156	0.156	NA	143.50	143.50	0.00
scaffold_4001	597	56.95	1	1	1.68	0.162	0.162	NA	435.00	435.00	0.00
scaffold_4002	597	66.00	1	1	1.68	0.594	0.594	NA	2.00	2.00	0.00
scaffold_4003	597	71.19	1	0	0	0	0	1	0	0	0
scaffold_4004	597	54.27	1	0	0	0	0	1	0	0	0
scaffold_4005	596	48.66	1	1	1.68	0.084	0.084	NA	1.00	1.00	0.00
scaffold_4006	596	62.92	1	2	3.36	0.229	0.229	1.000	69.50	69.50	0.00
scaffold_4007	596	60.74	1	0	0	0	0	1	0	0	0
scaffold_4008	596	69.46	1	1	1.68	0.594	0.594	NA	3.00	3.00	0.00
scaffold_4009	596	66.11	1	1	1.68	0.492	0.492	NA	3.00	3.00	0.00
scaffold_4010	596	79.36	1	1	1.68	0.537	0.537	NA	1.00	1.00	0.00
scaffold_4011	595	67.73	1	1	1.68	0.342	0.342	NA	254.00	254.00	0.00
scaffold_4012	595	72.10	1	1	1.68	0.171	0.171	NA	2.00	2.00	0.00
scaffold_4013	595	60.50	1	1	1.68	0.594	0.594	NA	2.00	2.00	0.00
scaffold_4014	595	66.72	1	1	1.68	0.219	0.219	NA	1.00	1.00	0.00
scaffold_4015	595	65.04	1	2	3.36	0.171	0.171	NA	127.00	127.00	0.00
scaffold_4016	595	58.15	1	1	1.68	0.111	0.111	NA	484.00	484.00	0.00
scaffold_4017	595	63.19	1	1	1.68	0.525	0.525	NA	1.00	1.00	0.00
scaffold_4018	595	50.92	1	1	1.68	0.345	0.345	NA	2.00	2.00	0.00
scaffold_4019	595	55.63	1	1	1.68	0.594	0.594	NA	1.00	1.00	0.00
scaffold_4020	595	67.23	1	1	1.68	0.177	0.177	NA	1.00	1.00	0.00
scaffold_4021	594	66.84	1	1	1.68	0.594	0.594	NA	1.00	1.00	0.00
scaffold_4022	594	63.97	1	1	1.68	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4023	594	65.15	1	1	1.68	0.261	0.261	NA	1.00	1.00	0.00
scaffold_4024	594	63.13	1	1	1.68	0.591	0.591	NA	3.00	3.00	0.00
scaffold_4025	594	67.00	1	1	1.68	0.594	0.594	NA	1.00	1.00	0.00
scaffold_4026	594	54.38	1	2	3.37	0.177	0.177	NA	121.50	121.50	0.00
scaffold_4027	593	66.44	1	1	1.69	0.216	0.216	NA	377.00	377.00	0.00
scaffold_4028	593	65.60	1	1	1.69	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4029	593	61.89	1	1	1.69	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4030	593	73.19	1	1	1.69	0.591	0.591	NA	1.00	1.00	0.00
scaffold_4031	593	66.27	1	1	1.69	0.075	0.075	NA	3.00	3.00	0.00
scaffold_4032	593	55.65	1	2	3.37	0.063	0.063	1.000	235.00	235.00	0.00
scaffold_4033	593	60.54	1	1	1.69	0.558	0.558	NA	1.00	1.00	0.00
scaffold_4034	592	60.64	1	2	3.38	0.251	0.251	NA	47.00	47.00	0.00
scaffold_4035	592	63.34	1	0	0	0	0	1	0	0	0
scaffold_4036	592	60.47	1	1	1.69	0.099	0.099	NA	493.00	493.00	0.00
scaffold_4037	592	57.43	1	1	1.69	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4038	592	69.59	1	1	1.69	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4039	592	70.27	1	1	1.69	0.249	0.249	NA	2.00	2.00	0.00
scaffold_4040	592	75.34	1	1	1.69	0.591	0.591	NA	2.00	2.00	0.00
scaffold_4041	592	63.01	1	1	1.69	0.105	0.105	NA	486.00	486.00	0.00
scaffold_4042	592	69.09	1	1	1.69	0.204	0.204	NA	2.00	2.00	0.00
scaffold_4043	592	73.99	1	1	1.69	0.591	0.591	NA	1.00	1.00	0.00
scaffold_4044	591	75.97	1	1	1.69	0.564	0.564	NA	2.00	2.00	0.00
scaffold_4045	591	61.93	1	1	1.69	0.588	0.588	NA	3.00	3.00	0.00
scaffold_4046	591	69.20	1	1	1.69	0.375	0.375	NA	3.00	3.00	0.00
scaffold_4047	591	67.01	1	1	1.69	0.591	0.591	NA	1.00	1.00	0.00
scaffold_4048	591	53.64	1	1	1.69	0.111	0.111	NA	481.00	481.00	0.00
scaffold_4049	591	74.62	1	1	1.69	0.372	0.372	NA	218.00	218.00	0.00
scaffold_4050	591	49.58	1	1	1.69	0.249	0.249	NA	1.00	1.00	0.00
scaffold_4051	591	50.25	1	0	0	0	0	1	0	0	0
scaffold_4052	591	55.50	1	0	0	0	0	1	0	0	0
scaffold_4053	590	60.68	1	1	1.69	0.138	0.138	NA	452.00	452.00	0.00
scaffold_4054	590	69.15	1	1	1.69	0.588	0.588	NA	3.00	3.00	0.00
scaffold_4055	590	70.68	1	1	1.69	0.081	0.081	NA	508.00	508.00	0.00
scaffold_4056	590	64.75	1	1	1.69	0.114	0.114	NA	475.00	475.00	0.00
scaffold_4057	590	63.39	1	2	3.39	0.176	0.176	1.000	120.00	120.00	0.00
scaffold_4058	590	49.83	1	1	1.69	0.588	0.588	NA	1.00	1.00	0.00
scaffold_4059	590	62.03	1	1	1.69	0.081	0.081	NA	1.00	1.00	0.00
scaffold_4060	590	55.25	1	1	1.69	0.588	0.588	NA	3.00	3.00	0.00
scaffold_4061	590	72.54	1	1	1.69	0.588	0.588	NA	2.00	2.00	0.00
scaffold_4062	589	56.71	1	1	1.70	0.210	0.210	NA	1.00	1.00	0.00
scaffold_4063	589	59.42	1	2	3.40	0.269	0.269	1.000	27.00	27.00	0.00
scaffold_4064	589	63.84	1	1	1.70	0.588	0.588	NA	2.00	2.00	0.00
scaffold_4065	589	73.51	1	1	1.70	0.261	0.261	NA	2.00	2.00	0.00
scaffold_4066	589	57.89	1	2	3.40	0.151	0.151	NA	144.50	144.50	0.00
scaffold_4067	589	65.53	1	1	1.70	0.387	0.387	NA	1.00	1.00	0.00
scaffold_4068	589	64.86	1	2	3.40	0.137	0.137	1.000	159.00	159.00	0.00
scaffold_4069	589	65.37	1	1	1.70	0.384	0.384	NA	205.00	205.00	0.00
scaffold_4070	589	59.59	1	1	1.70	0.486	0.486	NA	3.00	3.00	0.00
scaffold_4071	588	50.34	1	1	1.70	0.261	0.261	NA	71.00	71.00	0.00
scaffold_4072	588	52.21	1	1	1.70	0.465	0.465	NA	124.00	124.00	0.00
scaffold_4073	587	81.09	1	1	1.70	0.585	0.585	NA	3.00	3.00	0.00
scaffold_4074	587	64.22	1	1	1.70	0.447	0.447	NA	1.00	1.00	0.00
scaffold_4075	587	70.87	1	1	1.70	0.585	0.585	NA	2.00	2.00	0.00
scaffold_4076	587	67.97	1	0	0	0	0	1	0	0	0
scaffold_4077	587	70.70	1	1	1.70	0.585	0.585	NA	3.00	3.00	0.00
scaffold_4078	587	71.38	1	0	0	0	0	1	0	0	0
scaffold_4079	587	53.83	1	2	3.41	0.254	0.254	1.000	40.50	40.50	0.00
scaffold_4080	587	67.29	1	2	3.41	0.200	0.200	1.000	95.50	95.50	0.00
scaffold_4081	587	71.04	1	1	1.70	0.432	0.432	NA	156.00	156.00	0.00
scaffold_4082	587	64.22	1	2	3.41	0.098	0.098	1.000	197.50	197.50	0.00
scaffold_4083	587	68.65	1	1	1.70	0.585	0.585	NA	1.00	1.00	0.00
scaffold_4084	587	69.85	1	1	1.70	0.585	0.585	NA	3.00	3.00	0.00
scaffold_4085	586	71.33	1	1	1.71	0.330	0.330	NA	256.00	256.00	0.00
scaffold_4086	586	70.31	1	1	1.71	0.258	0.258	NA	327.00	327.00	0.00
scaffold_4087	586	58.36	1	1	1.71	0.585	0.585	NA	1.00	1.00	0.00
scaffold_4088	586	64.33	1	1	1.71	0.402	0.402	NA	1.00	1.00	0.00
scaffold_4089	586	51.02	1	2	3.41	0.285	0.285	NA	8.50	8.50	0.00
scaffold_4090	586	54.78	1	0	0	0	0	1	0	0	0
scaffold_4091	585	70.26	1	1	1.71	0.495	0.495	NA	1.00	1.00	0.00
scaffold_4092	585	71.28	1	1	1.71	0.585	0.585	NA	1.00	1.00	0.00
scaffold_4093	585	59.83	1	0	0	0	0	1	0	0	0
scaffold_4094	585	67.35	1	1	1.71	0.219	0.219	NA	2.00	2.00	0.00
scaffold_4095	585	64.44	1	1	1.71	0.183	0.183	NA	2.00	2.00	0.00
scaffold_4096	585	54.36	1	1	1.71	0.384	0.384	NA	201.00	201.00	0.00
scaffold_4097	585	47.01	1	1	1.71	0.138	0.138	NA	1.00	1.00	0.00
scaffold_4098	585	50.60	1	1	1.71	0.207	0.207	NA	2.00	2.00	0.00
scaffold_4099	585	72.31	1	1	1.71	0.216	0.216	NA	1.00	1.00	0.00
scaffold_4100	584	57.02	1	2	3.42	0.135	0.135	NA	157.50	157.50	0.00
scaffold_4101	584	74.66	1	1	1.71	0.582	0.582	NA	1.00	1.00	0.00
scaffold_4102	584	65.07	1	2	3.42	0.221	0.221	1.000	73.00	73.00	0.00
scaffold_4103	584	60.10	1	1	1.71	0.312	0.312	NA	273.00	273.00	0.00
scaffold_4104	584	67.64	1	1	1.71	0.582	0.582	NA	2.00	2.00	0.00
scaffold_4105	584	65.92	1	1	1.71	0.111	0.111	NA	473.00	473.00	0.00
scaffold_4106	584	63.87	1	1	1.71	0.240	0.240	NA	1.00	1.00	0.00
scaffold_4107	583	66.55	1	1	1.72	0.582	0.582	NA	2.00	2.00	0.00
scaffold_4108	583	74.79	1	0	0	0	0	1	0	0	0
scaffold_4109	583	68.61	1	1	1.72	0.246	0.246	NA	338.00	338.00	0.00
scaffold_4110	583	48.54	1	2	3.43	0.168	0.168	NA	124.00	124.00	0.00
scaffold_4111	583	73.24	1	1	1.72	0.582	0.582	NA	1.00	1.00	0.00
scaffold_4112	583	68.61	1	1	1.72	0.579	0.579	NA	3.00	3.00	0.00
scaffold_4113	583	70.50	1	1	1.72	0.582	0.582	NA	1.00	1.00	0.00
scaffold_4114	583	59.18	1	1	1.72	0.207	0.207	NA	377.00	377.00	0.00
scaffold_4115	583	68.61	1	0	0	0	0	1	0	0	0
scaffold_4116	583	58.83	1	1	1.72	0.168	0.168	NA	1.00	1.00	0.00
scaffold_4117	583	71.18	1	1	1.72	0.579	0.579	NA	3.00	3.00	0.00
scaffold_4118	583	59.18	1	2	3.43	0.088	0.088	NA	204.50	204.50	0.00
scaffold_4119	582	64.09	1	1	1.72	0.315	0.315	NA	2.00	2.00	0.00
scaffold_4120	581	55.59	1	1	1.72	0.219	0.219	NA	1.00	1.00	0.00
scaffold_4121	581	60.07	1	2	3.44	0.198	0.198	NA	93.50	93.50	0.00
scaffold_4122	581	56.45	1	1	1.72	0.330	0.330	NA	251.00	251.00	0.00
scaffold_4123	581	46.13	1	1	1.72	0.108	0.108	NA	472.00	472.00	0.00
scaffold_4124	581	46.99	1	1	1.72	0.168	0.168	NA	413.00	413.00	0.00
scaffold_4125	580	74.14	1	2	3.45	0.298	0.298	NA	1.00	1.00	0.50
scaffold_4126	580	55.52	1	1	1.72	0.285	0.285	NA	296.00	296.00	0.00
scaffold_4127	580	72.93	1	1	1.72	0.579	0.579	NA	2.00	2.00	0.00
scaffold_4128	580	62.07	1	1	1.72	0.576	0.576	NA	3.00	3.00	0.00
scaffold_4129	580	59.83	1	2	3.45	0.211	0.211	NA	80.00	80.00	0.00
scaffold_4130	580	73.79	1	1	1.72	0.102	0.102	NA	479.00	479.00	0.00
scaffold_4131	580	64.83	1	1	1.72	0.489	0.489	NA	3.00	3.00	0.00
scaffold_4132	580	63.28	1	1	1.72	0.417	0.417	NA	164.00	164.00	0.00
scaffold_4133	580	53.28	1	1	1.72	0.255	0.255	NA	326.00	326.00	0.00
scaffold_4134	580	53.28	1	0	0	0	0	1	0	0	0
scaffold_4135	580	71.90	1	2	3.45	0.251	0.251	1.000	41.00	41.00	0.00
scaffold_4136	579	61.31	1	1	1.73	0.576	0.576	NA	3.00	3.00	0.00
scaffold_4137	579	69.95	1	1	1.73	0.576	0.576	NA	2.00	2.00	0.00
scaffold_4138	579	61.31	1	2	3.45	0.186	0.186	1.000	104.50	104.50	0.00
scaffold_4139	579	67.70	1	1	1.73	0.486	0.486	NA	92.00	92.00	0.00
scaffold_4140	579	72.71	1	1	1.73	0.513	0.513	NA	2.00	2.00	0.00
scaffold_4141	579	59.07	1	1	1.73	0.306	0.306	NA	93.00	93.00	0.00
scaffold_4142	579	69.08	1	1	1.73	0.576	0.576	NA	2.00	2.00	0.00
scaffold_4143	579	51.64	1	1	1.73	0.444	0.444	NA	3.00	3.00	0.00
scaffold_4144	578	63.15	1	1	1.73	0.576	0.576	NA	3.00	3.00	0.00
scaffold_4145	578	65.92	1	1	1.73	0.576	0.576	NA	1.00	1.00	0.00
scaffold_4146	578	66.44	1	1	1.73	0.576	0.576	NA	3.00	3.00	0.00
scaffold_4147	578	69.20	1	1	1.73	0.576	0.576	NA	2.00	2.00	0.00
scaffold_4148	578	63.49	1	1	1.73	0.111	0.111	NA	468.00	468.00	0.00
scaffold_4149	578	59.34	1	1	1.73	0.315	0.315	NA	264.00	264.00	0.00
scaffold_4150	577	68.28	1	1	1.73	0.576	0.576	NA	1.00	1.00	0.00
scaffold_4151	577	74.00	1	1	1.73	0.576	0.576	NA	1.00	1.00	0.00
scaffold_4152	577	76.43	1	0	0	0	0	1	0	0	0
scaffold_4153	577	66.03	1	1	1.73	0.576	0.576	NA	2.00	2.00	0.00
scaffold_4154	577	65.16	1	1	1.73	0.576	0.576	NA	1.00	1.00	0.00
scaffold_4155	577	72.62	1	1	1.73	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4156	577	72.27	1	1	1.73	0.207	0.207	NA	1.00	1.00	0.00
scaffold_4157	577	62.56	1	1	1.73	0.087	0.087	NA	490.00	490.00	0.00
scaffold_4158	577	56.15	1	1	1.73	0.489	0.489	NA	3.00	3.00	0.00
scaffold_4159	577	77.82	1	1	1.73	0.576	0.576	NA	2.00	2.00	0.00
scaffold_4160	576	56.08	1	2	3.47	0.318	0.318	1.000	2.00	2.00	0.50
scaffold_4161	576	68.75	1	1	1.74	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4162	576	62.50	1	1	1.74	0.282	0.282	NA	294.00	294.00	0.00
scaffold_4163	576	59.03	1	1	1.74	0.426	0.426	NA	150.00	150.00	0.00
scaffold_4164	576	67.53	1	1	1.74	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4165	576	59.55	1	1	1.74	0.153	0.153	NA	2.00	2.00	0.00
scaffold_4166	576	73.26	1	1	1.74	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4167	576	71.18	1	1	1.74	0.189	0.189	NA	1.00	1.00	0.00
scaffold_4168	576	67.88	1	2	3.47	0.257	0.257	1.000	32.00	32.00	0.00
scaffold_4169	576	62.50	1	2	3.47	0.261	0.261	NA	28.00	28.00	0.00
scaffold_4170	576	63.19	1	2	3.47	0.226	0.226	1.000	62.50	62.50	0.00
scaffold_4171	575	58.78	1	1	1.74	0.255	0.255	NA	245.00	245.00	0.00
scaffold_4172	575	61.74	1	1	1.74	0.126	0.126	NA	448.00	448.00	0.00
scaffold_4173	575	60.00	1	1	1.74	0.345	0.345	NA	2.00	2.00	0.00
scaffold_4174	575	60.52	1	1	1.74	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4175	575	66.26	1	1	1.74	0.573	0.573	NA	3.00	3.00	0.00
scaffold_4176	575	62.78	1	1	1.74	0.471	0.471	NA	2.00	2.00	0.00
scaffold_4177	575	70.26	1	1	1.74	0.573	0.573	NA	1.00	1.00	0.00
scaffold_4178	575	59.48	1	1	1.74	0.354	0.354	NA	87.00	87.00	0.00
scaffold_4179	575	52.00	1	1	1.74	0.252	0.252	NA	322.00	322.00	0.00
scaffold_4180	575	50.09	1	0	0	0	0	1	0	0	0
scaffold_4181	575	55.83	1	1	1.74	0.135	0.135	NA	440.00	440.00	0.00
scaffold_4182	574	69.51	1	1	1.74	0.264	0.264	NA	311.00	311.00	0.00
scaffold_4183	574	63.41	1	1	1.74	0.573	0.573	NA	1.00	1.00	0.00
scaffold_4184	574	75.61	1	1	1.74	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4185	574	57.67	1	1	1.74	0.096	0.096	NA	479.00	479.00	0.00
scaffold_4186	574	69.34	1	1	1.74	0.429	0.429	NA	144.00	144.00	0.00
scaffold_4187	574	70.03	1	1	1.74	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4188	574	73.87	1	1	1.74	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4189	574	61.67	1	1	1.74	0.243	0.243	NA	1.00	1.00	0.00
scaffold_4190	574	52.61	1	0	0	0	0	1	0	0	0
scaffold_4191	573	57.94	1	1	1.75	0.144	0.144	NA	430.00	430.00	0.00
scaffold_4192	573	70.33	1	1	1.75	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4193	573	65.79	1	1	1.75	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4194	573	56.37	1	1	1.75	0.144	0.144	NA	3.00	3.00	0.00
scaffold_4195	573	64.75	1	1	1.75	0.504	0.504	NA	1.00	1.00	0.00
scaffold_4196	573	60.38	1	2	3.49	0.276	0.276	NA	11.00	11.00	0.00
scaffold_4197	573	71.38	1	1	1.75	0.396	0.396	NA	177.00	177.00	0.00
scaffold_4198	573	61.95	1	1	1.75	0.573	0.573	NA	1.00	1.00	0.00
scaffold_4199	573	58.99	1	1	1.75	0.570	0.570	NA	2.00	2.00	0.00
scaffold_4200	573	50.96	1	1	1.75	0.570	0.570	NA	3.00	3.00	0.00
scaffold_4201	573	51.83	1	1	1.75	0.234	0.234	NA	339.00	339.00	0.00
scaffold_4202	573	55.67	1	2	3.49	0.234	0.234	1.000	53.00	53.00	0.00
scaffold_4203	573	55.85	1	2	3.49	0.234	0.234	1.000	53.00	53.00	0.00
scaffold_4204	572	68.71	1	1	1.75	0.570	0.570	NA	1.00	1.00	0.00
scaffold_4205	572	68.01	1	2	3.50	0.225	0.225	1.000	62.00	62.00	0.00
scaffold_4206	572	66.26	1	1	1.75	0.504	0.504	NA	2.00	2.00	0.00
scaffold_4207	572	55.59	1	1	1.75	0.570	0.570	NA	2.00	2.00	0.00
scaffold_4208	572	62.94	1	1	1.75	0.120	0.120	NA	452.00	452.00	0.00
scaffold_4209	572	56.82	1	2	3.50	0.280	0.280	1.000	2.00	2.00	0.50
scaffold_4210	572	75.00	1	1	1.75	0.246	0.246	NA	1.00	1.00	0.00
scaffold_4211	572	65.56	1	1	1.75	0.312	0.312	NA	118.00	118.00	0.00
scaffold_4212	572	71.50	1	1	1.75	0.522	0.522	NA	50.00	50.00	0.00
scaffold_4213	571	72.50	1	1	1.75	0.522	0.522	NA	1.00	1.00	0.00
scaffold_4214	571	60.25	1	1	1.75	0.570	0.570	NA	1.00	1.00	0.00
scaffold_4215	571	60.60	1	1	1.75	0.570	0.570	NA	2.00	2.00	0.00
scaffold_4216	571	45.01	1	1	1.75	0.495	0.495	NA	3.00	3.00	0.00
scaffold_4217	571	73.91	1	1	1.75	0.309	0.309	NA	262.00	262.00	0.00
scaffold_4218	571	65.67	1	1	1.75	0.567	0.567	NA	3.00	3.00	0.00
scaffold_4219	571	49.74	1	0	0	0	0	1	0	0	0
scaffold_4220	571	52.19	1	1	1.75	0.234	0.234	NA	2.00	2.00	0.00
scaffold_4221	570	71.75	1	1	1.75	0.570	0.570	NA	1.00	1.00	0.00
scaffold_4222	570	70.00	1	1	1.75	0.567	0.567	NA	2.00	2.00	0.00
scaffold_4223	570	65.26	1	1	1.75	0.111	0.111	NA	3.00	3.00	0.00
scaffold_4224	570	63.33	1	1	1.75	0.567	0.567	NA	2.00	2.00	0.00
scaffold_4225	570	65.44	1	1	1.75	0.537	0.537	NA	1.00	1.00	0.00
scaffold_4226	570	68.42	1	1	1.75	0.366	0.366	NA	204.00	204.00	0.00
scaffold_4227	570	55.61	1	1	1.75	0.069	0.069	NA	501.00	501.00	0.00
scaffold_4228	569	67.84	1	1	1.76	0.258	0.258	NA	2.00	2.00	0.00
scaffold_4229	569	69.95	1	1	1.76	0.171	0.171	NA	399.00	399.00	0.00
scaffold_4230	569	71.00	1	1	1.76	0.567	0.567	NA	1.00	1.00	0.00
scaffold_4231	569	48.33	1	1	1.76	0.081	0.081	NA	3.00	3.00	0.00
scaffold_4232	569	51.49	1	1	1.76	0.414	0.414	NA	1.00	1.00	0.00
scaffold_4233	568	63.56	1	1	1.76	0.399	0.399	NA	168.00	168.00	0.00
scaffold_4234	568	58.98	1	1	1.76	0.567	0.567	NA	2.00	2.00	0.00
scaffold_4235	568	56.34	1	2	3.52	0.140	0.140	1.000	145.00	145.00	0.00
scaffold_4236	568	64.61	1	1	1.76	0.483	0.483	NA	86.00	86.00	0.00
scaffold_4237	568	60.56	1	1	1.76	0.567	0.567	NA	2.00	2.00	0.00
scaffold_4238	568	63.73	1	1	1.76	0.567	0.567	NA	2.00	2.00	0.00
scaffold_4239	568	54.23	1	1	1.76	0.441	0.441	NA	126.00	126.00	0.00
scaffold_4240	567	76.72	1	1	1.76	0.468	0.468	NA	1.00	1.00	0.00
scaffold_4241	567	59.61	1	1	1.76	0.312	0.312	NA	3.00	3.00	0.00
scaffold_4242	567	65.78	1	1	1.76	0.564	0.564	NA	2.00	2.00	0.00
scaffold_4243	567	75.31	1	1	1.76	0.564	0.564	NA	2.00	2.00	0.00
scaffold_4244	567	71.08	1	1	1.76	0.567	0.567	NA	1.00	1.00	0.00
scaffold_4245	567	64.37	1	2	3.53	0.217	0.217	NA	66.50	66.50	0.00
scaffold_4246	567	67.02	1	1	1.76	0.123	0.123	NA	1.00	1.00	0.00
scaffold_4247	567	66.84	1	1	1.76	0.537	0.537	NA	3.00	3.00	0.00
scaffold_4248	567	64.37	1	1	1.76	0.288	0.288	NA	2.00	2.00	0.00
scaffold_4249	567	62.43	1	1	1.76	0.462	0.462	NA	105.00	105.00	0.00
scaffold_4250	566	71.02	1	1	1.77	0.564	0.564	NA	1.00	1.00	0.00
scaffold_4251	566	66.25	1	1	1.77	0.309	0.309	NA	1.00	1.00	0.00
scaffold_4252	566	60.95	1	1	1.77	0.564	0.564	NA	1.00	1.00	0.00
scaffold_4253	566	75.27	1	1	1.77	0.564	0.564	NA	1.00	1.00	0.00
scaffold_4254	566	73.85	1	1	1.77	0.564	0.564	NA	1.00	1.00	0.00
scaffold_4255	566	74.56	1	1	1.77	0.360	0.360	NA	2.00	2.00	0.00
scaffold_4256	566	62.19	1	1	1.77	0.564	0.564	NA	1.00	1.00	0.00
