VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG4804	NODE_279_length_5541_cov_18.504984	NODE_1806_length_6468_cov_16.101236	Supercontig_10	scaffold_11	scaffold_1	scaffold_221	NODE_1673		NODE_369_length_4145_cov_166.240659	NODE_28_length_57663_cov_15.711840	scaffold_54	scaffold_3	scaffold_47	scaffold_83	scaffold_93	NODE_197_length_45336_cov_12.978214	NODE_542_length_14835_cov_10.631590	NODE_12520_length_896_cov_6.505495	NODE_5815_length_454_cov_5.087533	NODE_5215_length_541_cov_20.853448	scaffold_40	scaffold_631	scaffold_83	scaffold_65	NODE_2711_length_1803_cov_48.575898	NODE_100_length_66062_cov_5.965841	scaffold_43		NODE_311_length_27091_cov_9.761050	NODE_825_length_3621_cov_6.941027	scaffold_10	scaffold_8	NODE_21_length_400952_cov_15.469595	NODE_28_length_267294_cov_12.676076	NODE_19_length_267550_cov_15.292613	NODE_16_length_584986_cov_36.556405	NODE_14_length_362242_cov_22.519887	NODE_31_length_299472_cov_22.532223	scaffold_53	scaffold_363		scaffold_5	scaffold_1195	scaffold_24	NODE_1269_length_9293_cov_18.517036	NODE_29925_length_98_cov_63.190476	NODE_3902_length_155_cov_7.141026	NODE_3067_length_1500_cov_96.835559	scaffold_403	NODE_19268_length_225_cov_9.094595	scaffold_16	NODE_8139_length_458_cov_4.916010	NODE_3996_length_942_cov_29.833526	scaffold_81	c_7180000054886	NODE_1042_length_10441_cov_11.269298	NODE_2_length_398015_cov_9.249396	NODE_1845_length_7806_cov_19.958339	scaffold_15	scaffold_94	NODE_16999_length_274_cov_7.639594	scaffold_3	scaffold_16	NODE_2142_length_6450_cov_32.835870	scaffold_277	NODE_120370_length_146_cov_6.043478	NODE_20_length_84730_cov_56.892361	NODE_3_length_439714_cov_6.120251	NODE_3_length_251653_cov_8.396632	NODE_28630_length_125_cov_10.312500		Supercontig_3	NODE_747_length_11905_cov_30.838772	scaffold_8	NODE_27822_length_317_cov_32.558333
NCVOG4807																																													NODE_545_length_18609_cov_19.164580																												NODE_537_length_15923_cov_33.733561		
NCVOG4812																				NODE_1734_length_1923_cov_5.790899											scaffold_4																																												
NCVOG4814														scaffold_375																																		NODE_127_length_28904_cov_109.460263	scaffold_115				NODE_348_length_9415_cov_23.344613				NODE_1_length_429590_cov_9.408551			scaffold_67		scaffold_18			scaffold_9				NODE_109_length_71212_cov_8.375919						
NCVOG4815																																													NODE_1694_length_6616_cov_19.082887																														
NCVOG4836																																																										NODE_844_length_12395_cov_19.476782																	
NCVOG4844																																																									NODE_644_length_2337_cov_9.930531																		
NCVOG4845									NODE_586_length_3196_cov_194.571658	NODE_670_length_15979_cov_14.363979								NODE_2641_length_2580_cov_6.479824				scaffold_75	scaffold_45	scaffold_39					NODE_250_length_34582_cov_10.000927	NODE_432_length_16387_cov_4.402085	scaffold_4	scaffold_1	NODE_11_length_587177_cov_15.544386	NODE_107_length_49061_cov_12.335109	NODE_125_length_55746_cov_13.921913	NODE_8_length_756785_cov_36.210990	NODE_41_length_207175_cov_22.298094	NODE_74_length_37131_cov_22.656420	scaffold_87	scaffold_108	scaffold_104	scaffold_8		scaffold_12	NODE_37_length_71782_cov_9.381466	NODE_1905_length_1591_cov_36.389036				NODE_21300_length_212_cov_6.851852		NODE_36_length_159923_cov_5.763410	NODE_24_length_33428_cov_25.668756			NODE_468_length_27535_cov_10.853595	NODE_226_length_44807_cov_9.312072						scaffold_2		scaffold_152	NODE_2153_length_2507_cov_9.357613	NODE_124_length_45045_cov_59.277531	NODE_199_length_74805_cov_8.648686	NODE_2459_length_2182_cov_17.797625	NODE_116_length_43018_cov_6.501199		Supercontig_24	NODE_575_length_15111_cov_34.411999		NODE_8698_length_1872_cov_34.469081
NCVOG4851																																																NODE_13240_length_113_cov_148.027778																											
NCVOG4856														scaffold_375									scaffold_145																																																				
NCVOG4865	NODE_80_length_103583_cov_20.524517																																												NODE_1785_length_6087_cov_20.484859						scaffold_3																						NODE_1157_length_6532_cov_29.040899		
NCVOG4870																																													NODE_8_length_186014_cov_9.495679																			NODE_11549_length_338_cov_2.268199											
NCVOG4874	NODE_57_length_156552_cov_20.404097	NODE_95_length_34813_cov_13.214475	Supercontig_13	scaffold_121	scaffold_3	scaffold_2	NODE_5600		NODE_274_length_4920_cov_190.646913	NODE_833_length_13659_cov_16.211383		scaffold_92		scaffold_50	scaffold_135	NODE_126_length_69003_cov_8.365580	NODE_133_length_66837_cov_10.437283	NODE_46318_length_285_cov_8.062500	NODE_86_length_73970_cov_4.977630	NODE_115_length_69915_cov_6.405309	scaffold_42	scaffold_116	scaffold_1	scaffold_14	NODE_1127_length_6561_cov_28.400247	NODE_136_length_55193_cov_12.460338	scaffold_160		NODE_402_length_18040_cov_9.042977	NODE_335_length_23514_cov_4.793190	scaffold_21	scaffold_12	NODE_20_length_415508_cov_15.242777	NODE_43_length_202560_cov_12.493686	NODE_140_length_41721_cov_14.038733	NODE_1_length_1080013_cov_36.967135	NODE_14_length_362242_cov_22.519887	NODE_2_length_1088676_cov_22.502070	scaffold_53	scaffold_83	scaffold_6	scaffold_4	scaffold_750	scaffold_17	NODE_2328_length_3990_cov_15.124201	NODE_384_length_8101_cov_24.559586	NODE_64_length_105244_cov_6.755380	NODE_376_length_15965_cov_53.133497	scaffold_55	NODE_44_length_55728_cov_22.736501	scaffold_16	NODE_1330_length_6341_cov_3.247765	NODE_2037_length_1645_cov_23.303571	scaffold_1	c_7180000072403	NODE_495_length_26630_cov_6.222423	NODE_211_length_49202_cov_9.115257	NODE_184_length_21291_cov_27.040209	scaffold_1	scaffold_93	NODE_511_length_15888_cov_6.133009	scaffold_4	scaffold_4	NODE_904_length_13407_cov_32.566917		NODE_36863_length_276_cov_11.904523	NODE_1898_length_5524_cov_43.291904	NODE_9_length_288064_cov_5.792522	NODE_3964_length_1239_cov_18.214286	NODE_1852_length_7668_cov_3.557766	NODE_137	Supercontig_18	NODE_658_length_13454_cov_35.023473	scaffold_13	NODE_10551_length_1413_cov_81.716317
NCVOG4876																																																													NODE_1033_length_8718_cov_4.812449														
NCVOG4877			Supercontig_16											scaffold_53													scaffold_7																		NODE_231_length_29929_cov_20.324166						scaffold_63							NODE_6513_length_1463_cov_8.892496															NODE_1971_length_1763_cov_18.300712		
NCVOG4881																													NODE_237_length_36341_cov_9.679655							NODE_72_length_24774_cov_37.802851	NODE_53_length_156159_cov_22.158731		scaffold_36						NODE_9_length_173964_cov_9.336489													NODE_832_length_12478_cov_19.105314							scaffold_305	NODE_1830_length_2715_cov_8.754738						Supercontig_19			
NCVOG4882	NODE_30_length_229052_cov_21.501483	NODE_1775_length_6607_cov_14.759265	Supercontig_15	scaffold_427	scaffold_1	scaffold_53			NODE_1367_length_2003_cov_161.919522	NODE_90_length_41181_cov_13.560797	scaffold_71	scaffold_435	scaffold_1185	scaffold_10	scaffold_10										NODE_535_length_12151_cov_27.282839	NODE_25_length_114045_cov_5.720430	scaffold_3		NODE_345_length_22665_cov_9.936382	NODE_523_length_12226_cov_5.464071	scaffold_12	scaffold_1	NODE_2_length_1054681_cov_16.125990	NODE_27_length_269402_cov_12.439064	NODE_88_length_92928_cov_14.484831	NODE_9_length_724686_cov_36.964730	NODE_1_length_1433616_cov_22.521251	NODE_4_length_852168_cov_22.574717	scaffold_16	scaffold_184		scaffold_2		scaffold_1	NODE_9_length_173964_cov_9.336489	NODE_1388_length_2330_cov_25.702619			scaffold_25	NODE_195_length_18771_cov_23.225901		NODE_88_length_96750_cov_5.814478	NODE_645_length_6046_cov_24.976218	scaffold_18	c_7180000071996	NODE_19_length_105166_cov_5.987554	NODE_42_length_172378_cov_9.247375	NODE_4004_length_3564_cov_12.919128	scaffold_1	scaffold_14		scaffold_100	scaffold_5					NODE_169_length_85135_cov_6.013508	NODE_4127_length_1620_cov_12.917693			Supercontig_6	NODE_434_length_18719_cov_38.416908	scaffold_26	
NCVOG4883	NODE_48_length_173073_cov_21.013318	NODE_612_length_15333_cov_16.502098	Supercontig_26	scaffold_434	scaffold_2	scaffold_351	NODE_2156		NODE_2849_length_1270_cov_155.646270	NODE_195_length_30248_cov_16.673660	scaffold_45	scaffold_33	scaffold_489	scaffold_200		NODE_207_length_42357_cov_9.052886	NODE_245_length_38329_cov_10.442853	NODE_12516_length_896_cov_8.565324	NODE_3137_length_992_cov_7.256831	NODE_2459_length_1294_cov_10.788825	scaffold_89	scaffold_387	scaffold_25	scaffold_83	NODE_1135_length_6524_cov_35.368699	NODE_1626_length_2379_cov_8.618593	scaffold_10		NODE_16_length_162408_cov_9.372326	NODE_188_length_40986_cov_4.426068	scaffold_10	scaffold_33	NODE_6_length_802021_cov_15.519641	NODE_2_length_699377_cov_12.543642	NODE_4_length_453383_cov_14.078176	NODE_15_length_589584_cov_37.775908	NODE_19_length_322648_cov_22.464124	NODE_12_length_577205_cov_22.723553	scaffold_7	scaffold_123	scaffold_32	scaffold_14	scaffold_1504	scaffold_3	NODE_596_length_17645_cov_22.831455	NODE_181_length_12725_cov_29.196790	NODE_18_length_176137_cov_8.094211	NODE_211_length_22659_cov_78.225179	scaffold_3	NODE_37490_length_176_cov_40.121212	scaffold_4	NODE_54_length_129388_cov_5.710860	NODE_184_length_13384_cov_24.450064	scaffold_138	c_7180000063896	NODE_875_length_14023_cov_5.562599	NODE_85_length_110005_cov_9.391893	NODE_2117_length_6913_cov_17.256729	scaffold_15	scaffold_406	NODE_88_length_38753_cov_5.438489	scaffold_37	scaffold_3	NODE_522_length_18499_cov_30.372978	scaffold_3	NODE_10761_length_917_cov_6.458333	NODE_158_length_39583_cov_53.181137	NODE_328_length_44538_cov_5.853759	NODE_97_length_75459_cov_8.194357	NODE_1491_length_9878_cov_4.031205		Supercontig_3	NODE_433_length_18738_cov_32.990086	scaffold_35	NODE_3004_length_4798_cov_27.462402
NCVOG4884										NODE_103_length_38348_cov_14.656006														scaffold_81		NODE_71_length_77230_cov_6.315905											NODE_71_length_100568_cov_22.509906				scaffold_112			scaffold_33	NODE_17_length_110342_cov_9.259693					NODE_49_length_146397_cov_8.662117						NODE_597_length_22430_cov_5.927795					NODE_7788_length_726_cov_9.514638	scaffold_18					NODE_519_length_21100_cov_100.186795	NODE_7_length_329990_cov_5.943443							
NCVOG4890			Supercontig_21									scaffold_4															scaffold_31																																																
NCVOG4894																																						NODE_17_length_522325_cov_22.177337	scaffold_88																														NODE_4282_length_1088_cov_13.900099						
NCVOG4896				scaffold_352							scaffold_508			scaffold_25										scaffold_74																						NODE_4879_length_686_cov_25.528736			scaffold_54	NODE_9995_length_387_cov_8.609677										scaffold_691		scaffold_260													
NCVOG4901																																													NODE_3271_length_1862_cov_15.537255																														
NCVOG4904			Supercontig_21	scaffold_352			NODE_6021							scaffold_345									scaffold_60	scaffold_74																			scaffold_136						scaffold_44										scaffold_39	scaffold_22		scaffold_42			scaffold_14	NODE_1158_length_3358_cov_5.064919		NODE_416_length_32466_cov_4.820248				Supercontig_16			
NCVOG4907	NODE_30_length_229052_cov_21.501483													scaffold_60			NODE_44_length_130395_cov_10.268697						scaffold_7								scaffold_51			NODE_21_length_309811_cov_12.401807	NODE_38_length_186903_cov_13.806548		NODE_21_length_309912_cov_22.369270	NODE_10_length_656155_cov_22.316606	scaffold_4																	NODE_909_length_13195_cov_5.412182	NODE_323_length_24896_cov_10.562593																NODE_420_length_18971_cov_33.949084		
NCVOG4917																																																																NODE_8000_length_944_cov_6.724337											
NCVOG4944																																																									NODE_60_length_148119_cov_9.218870																		
NCVOG4966			Supercontig_2	scaffold_608			NODE_2588		NODE_903_length_2533_cov_191.279723						scaffold_241			NODE_1678_length_3146_cov_7.156729	NODE_811_length_7828_cov_3.957167		scaffold_38	scaffold_899	scaffold_162	scaffold_12		NODE_18_length_130184_cov_6.306440					scaffold_4		NODE_2_length_1054681_cov_16.125990	NODE_5_length_517570_cov_12.510389	NODE_38_length_186903_cov_13.806548	NODE_16_length_584986_cov_36.556405	NODE_23_length_288636_cov_22.953739	NODE_31_length_299472_cov_22.532223	scaffold_12	scaffold_248	scaffold_3	scaffold_13	scaffold_1096	scaffold_1	NODE_134_length_39475_cov_18.104802					NODE_147_length_25637_cov_22.682160	scaffold_325	NODE_361_length_37490_cov_5.533130	NODE_1842_length_1841_cov_32.119048			NODE_2796_length_1350_cov_16.538885	NODE_224_length_45623_cov_9.546964		scaffold_1	scaffold_981		scaffold_7	scaffold_8	NODE_4272_length_2841_cov_23.866498	scaffold_3	NODE_5197_length_1574_cov_5.323313	NODE_3305_length_1139_cov_1024.950094	NODE_157_length_89705_cov_4.441899	NODE_2265_length_1393_cov_27.893617	NODE_2343_length_5319_cov_4.012591				scaffold_1	NODE_1710_length_6718_cov_26.755609
NCVOG4979										NODE_856_length_13337_cov_14.834691																																																NODE_1092_length_10963_cov_18.598843																	
NCVOG4988																																				NODE_60_length_53341_cov_38.936505								scaffold_41	NODE_2_length_266500_cov_9.326042																											Supercontig_14			
NCVOG4990																																													NODE_1536_length_7533_cov_20.492355																														
NCVOG4997				scaffold_206																																													scaffold_574										scaffold_64	scaffold_724															
NCVOG5007																																																																			NODE_3305_length_1139_cov_1024.950094								
NCVOG5009																																																																			NODE_220_length_34226_cov_56.081701						NODE_2208_length_1063_cov_21.926978		
NCVOG5020																																																																NODE_1414_length_9473_cov_34.341635			NODE_648_length_17988_cov_50.802815								
NCVOG5031				scaffold_320																																													scaffold_24				NODE_348_length_9415_cov_23.344613							scaffold_145		scaffold_42							NODE_2272_length_1389_cov_21.849085						
NCVOG5034			Supercontig_21	scaffold_320					NODE_2876_length_1263_cov_118.739460																								NODE_34_length_167334_cov_13.761660																scaffold_92				NODE_348_length_9415_cov_23.344613						scaffold_16	scaffold_145									NODE_4990_length_1469_cov_6.711207						
NCVOG5037																																													NODE_11790_length_148_cov_12.661972																														
NCVOG5053																				NODE_1075_length_3078_cov_7.672109	scaffold_67											scaffold_2																																											
NCVOG5057																													NODE_253_length_34123_cov_9.412648																NODE_226_length_30099_cov_17.965392																								NODE_18_length_182556_cov_17.348604						
NCVOG5062																							scaffold_78	scaffold_34													NODE_24_length_278145_cov_22.273865																																						
NCVOG5072																																																																				NODE_1046_length_2663_cov_4.645012							
NCVOG5073				scaffold_65																											scaffold_56																		scaffold_123										scaffold_19	scaffold_258															
NCVOG5078									NODE_1288_length_2078_cov_172.769115																															scaffold_1010						NODE_4120_length_826_cov_25.921228																							NODE_3927_length_1664_cov_10.190296						
NCVOG5081																																													NODE_1104_length_10830_cov_18.724914			NODE_171_length_25851_cov_96.381974		NODE_113_length_30485_cov_23.156472																			NODE_2226_length_2164_cov_6.943939				NODE_784_length_11219_cov_36.185245		
NCVOG5094															scaffold_119						scaffold_109		scaffold_340								scaffold_56												scaffold_2542		NODE_2923_length_2527_cov_17.600979						scaffold_605								scaffold_127	scaffold_65		scaffold_24	scaffold_42				NODE_3305_length_1139_cov_1024.950094		NODE_5942_length_319_cov_1.417355						
NCVOG5095																																																				NODE_32_length_166463_cov_5.629596																							
NCVOG5100																							scaffold_303																																									NODE_13834_length_255_cov_2.449438											
NCVOG5101				scaffold_274																																																																							
NCVOG5103	NODE_85_length_98480_cov_20.502261		Supercontig_21	scaffold_378	scaffold_4	scaffold_59	NODE_480		NODE_7158_length_677_cov_199.375000	NODE_79_length_42428_cov_14.286841	scaffold_2109	scaffold_209	scaffold_313	scaffold_1	scaffold_135	NODE_457_length_16080_cov_9.024995	NODE_908_length_6039_cov_8.917310	NODE_9639_length_1138_cov_8.244109	NODE_3104_length_1010_cov_4.666667	NODE_1112_length_2984_cov_6.780186	scaffold_17	scaffold_1870	scaffold_283	scaffold_5	NODE_3522_length_966_cov_20.355456	NODE_4996_length_573_cov_8.516129	scaffold_489		NODE_4323_length_290_cov_5.103286		scaffold_2		NODE_19_length_416294_cov_15.530771	NODE_15_length_364944_cov_12.534884	NODE_23_length_244702_cov_14.107601	NODE_15_length_589584_cov_37.775908	NODE_95_length_42440_cov_21.045771	NODE_21_length_458587_cov_22.682103	scaffold_10	scaffold_22	scaffold_1	scaffold_4	scaffold_2768	scaffold_26	NODE_2054_length_4863_cov_15.665065	NODE_422_length_7633_cov_34.371758		NODE_485_length_13007_cov_103.934261	scaffold_17	NODE_19_length_74026_cov_23.059419	scaffold_32	NODE_484_length_26690_cov_3.307481		scaffold_18	c_7180000087871	NODE_167_length_49602_cov_5.928218	NODE_186_length_55707_cov_8.849578	NODE_5509_length_2138_cov_10.088307	scaffold_18	scaffold_57	NODE_693_length_12580_cov_6.840438	scaffold_21	scaffold_16	NODE_180_length_30249_cov_34.358246	scaffold_15	NODE_12123_length_830_cov_5.977424	NODE_1448_length_8189_cov_41.142012	NODE_402_length_33945_cov_5.569653	NODE_6628_length_1209_cov_11.726148	NODE_60179_length_87_cov_19.500000	NODE_2	Supercontig_16	NODE_2146_length_1224_cov_58.142110	scaffold_38	NODE_4110_length_3865_cov_31.900211
